#序号,经度,纬度,航向角(度)
#area_0
513,110.64741659,35.60488964,0.15
514,110.64741663,35.60490100,270.15
515,110.64726786,35.60490132,0.15
516,110.64726790,35.60491269,90.15
517,110.64741667,35.60491236,0.15
518,110.64741670,35.60492373,270.15
519,110.64726793,35.60492405,0.15
520,110.64726797,35.60493542,90.15
521,110.64741674,35.60493509,0.15
522,110.64741678,35.60494646,270.15
523,110.64726801,35.60494678,0.15
524,110.64726804,35.60495815,90.15
525,110.64741682,35.60495782,0.15
526,110.64741685,35.60496919,270.15
527,110.64726808,35.60496951,0.15
528,110.64726812,35.60498087,90.15
529,110.64741689,35.60498055,270.15
530,110.64726812,35.60498087,138.41
#area_12
531,110.64776203,35.60452840,359.90
532,110.64776155,35.60474924,269.90
533,110.64774821,35.60474922,179.90
534,110.64774868,35.60452838,269.90
535,110.64773534,35.60452836,359.90
536,110.64773486,35.60474920,269.90
537,110.64772152,35.60474918,179.90
538,110.64772200,35.60452834,269.90
539,110.64770865,35.60452832,359.90
540,110.64770818,35.60474916,269.90
541,110.64769483,35.60474914,179.90
542,110.64769531,35.60452830,269.90
543,110.64768197,35.60452828,359.90
544,110.64768149,35.60474912,269.90
545,110.64766815,35.60474910,179.90
546,110.64766863,35.60452826,269.90
547,110.64765528,35.60452824,359.90
548,110.64765481,35.60474909,269.90
549,110.64764146,35.60474907,179.90
550,110.64764194,35.60452822,269.90
551,110.64762860,35.60452820,359.90
552,110.64762812,35.60474905,269.90
553,110.64761478,35.60474903,179.90
554,110.64761525,35.60452818,269.90
555,110.64760191,35.60452817,359.90
556,110.64760143,35.60474901,269.90
557,110.64758809,35.60474899,179.90
558,110.64758857,35.60452815,269.90
559,110.64757522,35.60452813,359.90
560,110.64757475,35.60474897,269.90
561,110.64756140,35.60474895,179.90
562,110.64756188,35.60452811,269.90
563,110.64754854,35.60452809,359.90
564,110.64754806,35.60474893,269.90
565,110.64753472,35.60474891,179.90
566,110.64753520,35.60452807,269.90
567,110.64752185,35.60452805,359.90
568,110.64752137,35.60474889,269.90
569,110.64750803,35.60474887,179.90
570,110.64750851,35.60452803,269.90
571,110.64749517,35.60452801,359.90
572,110.64749469,35.60474885,269.90
573,110.64748135,35.60474884,179.90
574,110.64748182,35.60452799,269.90
575,110.64746848,35.60452797,359.90
576,110.64746800,35.60474882,269.90
577,110.64745466,35.60474880,179.90
578,110.64745514,35.60452795,269.90
579,110.64744179,35.60452793,359.90
580,110.64744132,35.60474878,269.90
581,110.64742797,35.60474876,179.90
582,110.64742845,35.60452791,201.30
#area_13
583,110.64741823,35.60450659,269.90
584,110.64727063,35.60450638,359.90
585,110.64727060,35.60451735,89.90
586,110.64741820,35.60451755,359.90
587,110.64741818,35.60452851,269.90
588,110.64727058,35.60452831,359.90
589,110.64727056,35.60453928,89.90
590,110.64741816,35.60453948,359.90
591,110.64741814,35.60455044,269.90
592,110.64727054,35.60455024,359.90
593,110.64727051,35.60456120,89.90
594,110.64741811,35.60456141,359.90
595,110.64741809,35.60457237,269.90
596,110.64727049,35.60457217,359.90
597,110.64727047,35.60458313,89.90
598,110.64741807,35.60458333,359.90
599,110.64741805,35.60459430,269.90
600,110.64727044,35.60459409,359.90
601,110.64727042,35.60460506,89.90
602,110.64741802,35.60460526,359.90
603,110.64741800,35.60461623,269.90
604,110.64727040,35.60461602,359.90
605,110.64727038,35.60462699,89.90
606,110.64741798,35.60462719,359.90
607,110.64741795,35.60463815,269.90
608,110.64727035,35.60463795,359.90
609,110.64727033,35.60464891,89.90
610,110.64741793,35.60464912,359.90
611,110.64741791,35.60466008,269.90
612,110.64727031,35.60465988,359.90
613,110.64727029,35.60467084,89.90
614,110.64741789,35.60467105,359.90
615,110.64741786,35.60468201,269.90
616,110.64727026,35.60468181,359.90
617,110.64727024,35.60469277,89.90
618,110.64741784,35.60469297,359.90
619,110.64741782,35.60470394,269.90
620,110.64727022,35.60470373,359.90
621,110.64727020,35.60471470,89.90
622,110.64741780,35.60471490,359.90
623,110.64741777,35.60472586,269.90
624,110.64727017,35.60472566,359.90
625,110.64727015,35.60473663,89.90
626,110.64741775,35.60473683,359.90
627,110.64741773,35.60474779,269.90
628,110.64727013,35.60474759,89.90
629,110.64741773,35.60474779,148.24
#area_14
630,110.64776353,35.60429363,359.83
631,110.64776306,35.60442101,269.83
632,110.64774977,35.60442097,179.83
633,110.64775024,35.60429360,269.83
634,110.64773694,35.60429357,359.83
635,110.64773647,35.60442094,269.83
636,110.64772318,35.60442091,179.83
637,110.64772365,35.60429353,269.83
638,110.64771035,35.60429350,359.83
639,110.64770989,35.60442088,269.83
640,110.64769659,35.60442084,179.83
641,110.64769706,35.60429347,269.83
642,110.64768376,35.60429344,359.83
643,110.64768330,35.60442081,269.83
644,110.64767000,35.60442078,179.83
645,110.64767047,35.60429340,269.83
646,110.64765718,35.60429337,359.83
647,110.64765671,35.60442075,269.83
648,110.64764341,35.60442071,179.83
649,110.64764388,35.60429334,269.83
650,110.64763059,35.60429331,359.83
651,110.64763012,35.60442068,269.83
652,110.64761682,35.60442065,179.83
653,110.64761729,35.60429327,269.83
654,110.64760400,35.60429324,359.83
655,110.64760353,35.60442062,269.83
656,110.64759024,35.60442058,179.83
657,110.64759070,35.60429321,269.83
658,110.64757741,35.60429318,359.83
659,110.64757694,35.60442055,269.83
660,110.64756365,35.60442052,179.83
661,110.64756411,35.60429314,269.83
662,110.64755082,35.60429311,359.83
663,110.64755035,35.60442048,269.83
664,110.64753706,35.60442045,179.83
665,110.64753753,35.60429308,269.83
666,110.64752423,35.60429305,359.83
667,110.64752376,35.60442042,269.83
668,110.64751047,35.60442039,179.83
669,110.64751094,35.60429301,269.83
670,110.64749764,35.60429298,359.83
671,110.64749718,35.60442035,269.83
672,110.64748388,35.60442032,179.83
673,110.64748435,35.60429295,269.83
674,110.64747105,35.60429291,359.83
675,110.64747059,35.60442029,269.83
676,110.64745729,35.60442026,179.83
677,110.64745776,35.60429288,269.83
678,110.64744447,35.60429285,359.83
679,110.64744400,35.60442022,269.83
680,110.64743070,35.60442019,179.83
681,110.64743117,35.60429282,269.83
682,110.64741788,35.60429278,359.83
683,110.64741741,35.60442016,269.83
684,110.64740411,35.60442013,179.83
685,110.64740458,35.60429275,269.83
686,110.64739129,35.60429272,359.83
687,110.64739082,35.60442009,269.83
688,110.64737753,35.60442006,179.83
689,110.64737799,35.60429269,269.83
690,110.64736470,35.60429265,359.83
691,110.64736423,35.60442003,269.83
692,110.64735094,35.60442000,179.83
693,110.64735141,35.60429262,269.83
694,110.64733811,35.60429259,359.83
695,110.64733764,35.60441996,269.83
696,110.64732435,35.60441993,179.83
697,110.64732482,35.60429256,269.83
698,110.64731152,35.60429252,359.83
699,110.64731105,35.60441990,269.83
700,110.64729776,35.60441987,179.83
701,110.64729823,35.60429249,269.83
702,110.64728493,35.60429246,359.83
703,110.64728447,35.60441983,269.83
704,110.64727117,35.60441980,179.83
705,110.64727164,35.60429243,108.98
#area_15
706,110.64776381,35.60415480,359.88
707,110.64776354,35.60426131,269.88
708,110.64775021,35.60426129,179.88
709,110.64775048,35.60415477,269.88
710,110.64773715,35.60415475,359.88
711,110.64773688,35.60426127,269.88
712,110.64772355,35.60426125,179.88
713,110.64772381,35.60415473,269.88
714,110.64771048,35.60415471,359.88
715,110.64771022,35.60426123,269.88
