序号,经度,纬度,航向角(度)
412,110.64776289,35.60463882,359.90
413,110.64776265,35.60475014,359.63
#back_11B-10A
414,110.64776183,35.60485292,359.73
#W24
415,110.64776141,35.60492667,359.73
416,110.64776099,35.60500043,359.87
#back_9A-8B
417,110.64776064,35.60512645,359.87
418,110.64776029,35.60525247,359.63
#W24
419,110.64776001,35.60528695,269.85
#back_7A-7bA
420,110.64764542,35.60528670,269.85
421,110.64753083,35.60528645,269.85
422,110.64741624,35.60528620,359.74
#W24
423,110.64741573,35.60537673,359.74
424,110.64741521,35.60546725,2.22
#back_7bB-6A
425,110.64741690,35.60550265,359.88
#W24
426,110.64741666,35.60559320,359.88
427,110.64741642,35.60568374,359.97
#back_6B-5A
428,110.64741640,35.60571754,359.77
#W24
429,110.64741594,35.60580805,359.77
430,110.64741549,35.60589857,0.21
#back_5B-4A
431,110.64741564,35.60593336,0.21
